Date,Rainfall amount (millimetres),Maximum temperature (Degree C)
2022-01-07,1.4,25.8
2022-01-08,24.8,19.7
2022-01-09,0.0,21.9
2022-01-10,0.2,31.4
2022-01-11,0.0,29.7
2022-01-12,0.0,30.4
2022-01-13,0.0,34.6
2022-01-14,0.0,32.8
2022-01-15,6.0,24.2
2022-01-16,0.0,31.9
2022-01-17,0.0,24.2
2022-01-18,0.0,21.3
2022-01-19,0.0,26.7
2022-01-20,0.0,30.4
2022-01-21,0.0,29.6
2022-01-22,0.0,32.3
2022-01-23,0.0,32.6
2022-01-24,0.0,33.7
2022-01-25,0.0,31.4
2022-01-26,0.0,36.0
2022-01-27,7.0,32.8
2022-01-28,1.6,32.8
2022-01-29,38.6,21.8
2022-01-30,0.0,29.2
2022-01-31,0.0,34.0
2022-02-01,0.0,23.6
2022-02-02,3.2,19.9
2022-02-03,1.2,18.2
2022-02-04,0.2,24.5
2022-02-05,0.0,26.8
2022-02-06,0.0,27.9
2022-02-07,0.0,28.6
2022-02-08,0.0,30.5
2022-02-09,0.0,30.9
2022-02-10,0.0,22.7
2022-02-11,0.0,21.4
2022-02-12,0.0,28.3
2022-02-13,0.0,32.1
2022-02-14,0.0,31.6
2022-02-15,0.0,22.5
2022-02-16,0.0,25.8
2022-02-17,0.0,24.3
2022-02-18,0.0,21.0
2022-02-19,0.6,21.9
2022-02-20,0.0,23.8
2022-02-21,1.6,20.3
2022-02-22,0.0,22.5
2022-02-23,0.0,32.0
2022-02-24,0.0,22.7
2022-02-25,0.0,21.7
2022-02-26,0.0,29.1
2022-02-27,0.0,25.6
2022-02-28,0.0,23.9
2022-03-01,0.0,25.8
2022-03-02,6.0,29.6
2022-03-03,0.0,30.5
2022-03-04,0.0,32.5
2022-03-05,37.8,22.2
2022-03-06,4.8,21.8
2022-03-07,0.0,23.1
2022-03-08,2.0,20.7
2022-03-09,0.0,22.0
2022-03-10,0.0,20.4
2022-03-11,0.0,20.3
2022-03-12,0.0,22.6
2022-03-13,0.0,29.8
2022-03-14,0.4,28.0
2022-03-15,2.0,27.5
2022-03-16,0.0,23.2
2022-03-17,0.0,29.2
2022-03-18,0.0,21.7
2022-03-19,0.0,30.3
2022-03-20,0.0,25.0
2022-03-21,0.0,28.3
2022-03-22,0.0,22.2
2022-03-23,1.2,19.5
2022-03-24,0.0,20.3
2022-03-25,0.0,20.4
2022-03-26,0.0,22.3
2022-03-27,0.0,29.1
2022-03-28,0.0,24.4
2022-03-29,0.0,20.0
2022-03-30,0.0,20.4
2022-03-31,0.0,21.7
2022-04-01,0.0,19.1
2022-04-02,0.4,18.2
2022-04-03,1.2,17.8
2022-04-04,1.8,18.4
2022-04-05,0.0,19.9
2022-04-06,0.0,22.3
2022-04-07,0.0,22.8
2022-04-08,0.0,23.4
2022-04-09,0.0,25.1
2022-04-10,0.0,26.7
2022-04-11,1.4,18.8
2022-04-12,0.0,17.7
2022-04-13,0.0,20.0
2022-04-14,0.0,24.7
2022-04-15,0.0,26.2
2022-04-16,0.0,28.9
2022-04-17,0.0,28.0
2022-04-18,13.4,17.5
2022-04-19,13.2,15.8
2022-04-20,9.0,19.9
2022-04-21,0.6,17.1
2022-04-22,0.2,18.2
2022-04-23,0.0,17.8
2022-04-24,0.0,17.6
2022-04-25,0.0,24.2
2022-04-26,0.0,23.1
2022-04-27,0.0,22.0
2022-04-28,0.0,22.4
2022-04-29,0.0,20.8
2022-04-30,31.4,17.9
2022-05-01,0.0,19.3
2022-05-02,0.0,22.1
2022-05-03,0.0,20.7
2022-05-04,0.0,16.4
2022-05-05,0.4,14.1
2022-05-06,0.0,15.2
2022-05-07,1.6,15.3
2022-05-08,0.0,16.3
2022-05-09,0.6,16.6
2022-05-10,0.2,18.4
2022-05-11,0.0,17.5
2022-05-12,0.0,18.1
2022-05-13,0.8,17.9
2022-05-14,0.0,18.5
2022-05-15,2.0,21.8
2022-05-16,1.4,15.9
2022-05-17,3.2,15.6
2022-05-18,0.0,15.4
2022-05-19,0.2,14.7
2022-05-20,0.0,15.8
2022-05-21,0.0,14.9
2022-05-22,0.0,14.3
2022-05-23,0.0,17.1
2022-05-24,0.0,20.8
2022-05-25,0.0,19.6
2022-05-26,0.2,16.3
2022-05-27,3.4,16.6
2022-05-28,0.0,14.6
2022-05-29,0.0,16.5
2022-05-30,0.0,11.7
2022-05-31,10.2,11.4
2022-06-01,4.4,11.9
2022-06-02,10.8,13.0
2022-06-03,0.0,12.6
2022-06-04,0.0,14.9
2022-06-05,0.2,13.7
2022-06-06,2.0,13.3
2022-06-07,6.4,11.9
2022-06-08,3.6,12.8
2022-06-09,0.0,13.4
2022-06-10,0.4,14.1
2022-06-11,0.0,13.0
2022-06-12,0.2,13.3
2022-06-13,4.0,13.0
2022-06-14,0.2,13.5
2022-06-15,0.0,13.8
2022-06-16,0.4,14.4
2022-06-17,3.6,13.8
2022-06-18,0.2,15.7
2022-06-19,0.2,16.2
2022-06-20,0.0,17.7
2022-06-21,3.8,14.9
2022-06-22,1.2,15.8
2022-06-23,0.2,16.4
2022-06-24,4.8,17.3
2022-06-25,0.2,16.2
2022-06-26,0.0,13.1
2022-06-27,5.4,12.8
2022-06-28,0.2,13.4
2022-06-29,0.0,11.7
2022-06-30,0.0,14.1
2022-07-01,0.0,12.5
2022-07-02,0.0,12.5
2022-07-03,0.0,13.2
2022-07-04,0.0,13.3
2022-07-05,0.0,15.0
2022-07-06,0.0,17.6
2022-07-07,0.4,13.9
2022-07-08,2.4,11.9
2022-07-09,5.8,12.9
2022-07-10,0.6,15.9
2022-07-11,0.0,14.0
2022-07-12,1.2,11.0
2022-07-13,1.6,12.4
2022-07-14,1.6,12.6
2022-07-15,0.0,15.5
2022-07-16,0.0,13.8
2022-07-17,0.0,15.8
2022-07-18,4.0,11.4
2022-07-19,0.0,12.8
2022-07-20,0.2,11.2
2022-07-21,0.0,13.8
2022-07-22,0.0,19.0
2022-07-23,1.2,14.5
2022-07-24,7.8,19.3
2022-07-25,0.0,16.8
2022-07-26,4.4,13.2
2022-07-27,3.0,15.3
2022-07-28,1.0,13.2
2022-07-29,1.0,12.7
2022-07-30,0.0,13.0
2022-07-31,0.0,14.7
2022-08-01,0.0,15.7
2022-08-02,0.6,15.9
2022-08-03,0.8,19.2
2022-08-04,1.2,18.8
2022-08-05,0.0,14.1
2022-08-06,3.8,12.8
2022-08-07,1.4,14.2
2022-08-08,0.0,13.5
2022-08-09,0.2,12.4
2022-08-10,0.0,14.7
2022-08-11,0.0,15.7
2022-08-12,1.4,15.3
2022-08-13,0.0,16.2
2022-08-14,0.0,15.2
2022-08-15,0.0,16.7
2022-08-16,3.2,13.6
2022-08-17,1.8,15.6
2022-08-18,1.2,15.2
2022-08-19,12.4,16.3
2022-08-20,4.4,13.7
2022-08-21,0.0,15.1
2022-08-22,0.0,18.1
2022-08-23,8.8,13.1
2022-08-24,0.4,13.2
2022-08-25,4.8,14.5
2022-08-26,0.8,13.6
2022-08-27,0.2,20.1
2022-08-28,0.0,20.8
2022-08-29,0.0,17.9
2022-08-30,10.6,15.6
2022-08-31,1.4,16.4
2022-09-01,0.0,16.0
2022-09-02,2.4,12.8
2022-09-03,0.0,14.8
2022-09-04,0.2,12.7
2022-09-05,0.0,16.0
2022-09-06,0.0,17.0
2022-09-07,0.0,20.6
2022-09-08,3.0,17.3
2022-09-09,0.2,21.0
2022-09-10,6.8,15.6
2022-09-11,0.0,16.4
2022-09-12,1.6,13.6
2022-09-13,1.4,12.7
2022-09-14,0.0,18.1
2022-09-15,7.6,17.4
2022-09-16,0.0,17.2
2022-09-17,4.2,14.0
2022-09-18,9.6,15.6
2022-09-19,3.4,15.3
2022-09-20,0.2,20.1
2022-09-21,0.6,21.1
2022-09-22,0.0,16.9
2022-09-23,0.2,17.9
2022-09-24,0.4,14.7
2022-09-25,0.0,18.8
2022-09-26,0.0,16.0
2022-09-27,2.8,15.9
2022-09-28,4.2,16.0
2022-09-29,0.0,15.6
2022-09-30,0.0,20.1
2022-10-01,0.0,18.3
2022-10-02,0.0,17.7
2022-10-03,0.0,21.2
2022-10-04,0.0,16.0
2022-10-05,0.0,14.5
2022-10-06,7.4,21.5
2022-10-07,15.2,19.6
2022-10-08,19.8,15.2
2022-10-09,0.2,15.1
2022-10-10,0.0,18.0
2022-10-11,0.0,22.2
2022-10-12,1.8,18.8
2022-10-13,21.6,17.5
2022-10-14,22.6,18.3
2022-10-15,1.2,19.0
2022-10-16,2.4,16.2
2022-10-17,0.0,15.2
2022-10-18,0.0,21.6
2022-10-19,0.0,20.7
2022-10-20,0.0,20.9
2022-10-21,0.0,26.3
2022-10-22,18.6,19.8
2022-10-23,4.2,20.3
2022-10-24,0.4,20.6
2022-10-25,2.0,23.7
2022-10-26,1.0,19.9
2022-10-27,8.2,18.6
2022-10-28,15.8,15.6
2022-10-29,3.0,17.8
2022-10-30,2.4,21.6
2022-10-31,1.2,22.4
2022-11-01,3.0,13.3
2022-11-02,2.8,15.7
2022-11-03,0.4,15.4
2022-11-04,0.2,17.8
2022-11-05,0.0,22.7
2022-11-06,0.0,27.1
2022-11-07,0.0,25.9
2022-11-08,0.0,27.6
2022-11-09,2.8,29.3
2022-11-10,0.0,26.4
2022-11-11,3.0,20.2
2022-11-12,0.0,19.3
2022-11-13,6.6,24.8
2022-11-14,13.6,17.4
2022-11-15,14.2,13.1
2022-11-16,0.6,14.8
2022-11-17,3.2,16.3
2022-11-18,0.0,24.5
2022-11-19,0.0,22.3
2022-11-20,16.0,20.6
2022-11-21,1.2,13.8
2022-11-22,2.0,18.2
2022-11-23,0.6,17.7
2022-11-24,2.8,19.2
2022-11-25,0.0,20.6
2022-11-26,0.0,27.3
2022-11-27,0.2,20.5
2022-11-28,0.2,18.8
2022-11-29,0.4,18.4
2022-11-30,0.0,18.4
2022-12-01,0.0,18.8
2022-12-02,0.0,21.4
2022-12-03,0.0,31.0
2022-12-04,0.0,34.5
2022-12-05,0.0,18.1
2022-12-06,1.2,20.0
2022-12-07,0.2,19.3
2022-12-08,0.6,16.0
2022-12-09,2.4,17.6
2022-12-10,0.0,25.9
2022-12-11,0.0,28.6
2022-12-12,17.4,17.3
2022-12-13,3.2,17.9
2022-12-14,6.2,15.8
2022-12-15,3.4,16.6
2022-12-16,0.0,20.3
2022-12-17,0.2,22.3
2022-12-18,0.0,23.7
2022-12-19,0.0,26.0
2022-12-20,0.0,27.3
2022-12-21,0.0,29.4
2022-12-22,5.2,25.2
2022-12-23,1.6,23.1
2022-12-24,0.0,23.5
2022-12-25,0.0,31.9
2022-12-26,0.0,27.5
2022-12-27,0.0,37.3
2022-12-28,0.0,27.6
2022-12-29,0.8,19.3
2022-12-30,0.0,26.2
2022-12-31,0.0,30.3
2023-01-01,0.0,35.9
2023-01-02,6.4,32.0
2023-01-03,0.2,21.1
2023-01-04,0.0,18.7
2023-01-05,1.0,21.6
2023-01-06,0.0,25.6
2023-01-07,0.0,30.2
2023-01-08,0.0,31.9
2023-01-09,0.0,26.2
2023-01-10,0.0,21.6
2023-01-11,0.0,29.9
2023-01-12,0.0,24.0
2023-01-13,0.0,24.2
2023-01-14,0.0,37.6
2023-01-15,0.0,20.6
2023-01-16,0.0,27.0
2023-01-17,0.0,37.2
2023-01-18,6.0,19.9
2023-01-19,4.6,19.3
2023-01-20,0.0,21.0
2023-01-21,0.0,23.0
2023-01-22,0.0,23.4
2023-01-23,0.0,28.0
2023-01-24,0.0,28.6
2023-01-25,1.8,30.0
2023-01-26,0.0,21.6
2023-01-27,0.0,26.8
2023-01-28,0.0,34.2
2023-01-29,0.2,23.8
2023-01-30,0.0,21.7
2023-01-31,0.0,22.2
2023-02-01,0.0,21.0
2023-02-02,0.2,21.3
2023-02-03,11.2,18.8
2023-02-04,6.6,20.7
2023-02-05,1.2,19.8
2023-02-06,0.0,20.9
2023-02-07,0.0,20.4
2023-02-08,0.0,22.2
2023-02-09,0.2,26.4
2023-02-10,0.0,26.7
2023-02-11,0.0,25.7
2023-02-12,0.0,20.7
2023-02-13,0.0,20.9
2023-02-14,0.0,22.2
2023-02-15,0.0,32.4
2023-02-16,0.0,37.2
2023-02-17,0.0,40.5
2023-02-18,0.0,24.9
2023-02-19,0.0,27.9
2023-02-20,0.0,24.0
2023-02-21,0.0,22.2
2023-02-22,0.0,30.6
2023-02-23,0.0,32.4
2023-02-24,0.0,32.3
2023-02-25,0.0,26.7
2023-02-26,1.4,23.4
2023-02-27,2.6,20.2
2023-02-28,0.2,17.6
2023-03-01,3.2,21.1
2023-03-02,0.8,21.7
2023-03-03,0.2,19.8
2023-03-04,0.0,31.4
2023-03-05,0.0,32.9
2023-03-06,5.6,25.3
2023-03-07,0.0,23.2
2023-03-08,1.0,19.4
2023-03-09,0.0,22.1
2023-03-10,0.0,24.0
2023-03-11,0.0,24.7
2023-03-12,0.0,20.7
2023-03-13,0.0,22.4
2023-03-14,0.0,30.5
2023-03-15,0.0,22.9
2023-03-16,0.0,28.5
2023-03-17,2.6,24.6
2023-03-18,0.0,36.2
2023-03-19,0.0,19.0
2023-03-20,0.0,20.8
2023-03-21,0.0,19.4
2023-03-22,1.6,22.8
2023-03-23,10.2,22.6
2023-03-24,1.4,21.6
2023-03-25,0.2,19.6
2023-03-26,0.0,19.9
2023-03-27,0.0,18.3
2023-03-28,8.0,20.9
2023-03-29,5.8,18.5
2023-03-30,8.2,19.1
2023-03-31,0.0,19.4
2023-04-01,4.6,16.4
2023-04-02,0.2,18.3
2023-04-03,0.0,22.6
2023-04-04,0.0,21.7
2023-04-05,0.0,18.4
2023-04-06,0.0,26.3
2023-04-07,4.4,19.9
2023-04-08,11.2,18.0
2023-04-09,7.8,15.5
2023-04-10,14.8,15.2
2023-04-11,6.0,19.1
2023-04-12,7.0,19.3
2023-04-13,4.4,22.8
2023-04-14,0.0,25.4
2023-04-15,0.0,21.2
2023-04-16,38.4,17.2
2023-04-17,2.0,20.7
2023-04-18,0.0,22.8
2023-04-19,1.2,17.5
2023-04-20,0.0,18.5
2023-04-21,0.0,19.0
2023-04-22,0.0,19.2
2023-04-23,0.0,19.0
2023-04-24,0.0,24.9
2023-04-25,0.0,25.9
2023-04-26,0.0,24.6
2023-04-27,0.0,22.6
2023-04-28,1.2,21.6
2023-04-29,5.2,15.9
2023-04-30,0.2,16.3
2023-05-01,0.0,18.1
2023-05-02,0.0,20.3
2023-05-03,3.0,15.7
2023-05-04,2.0,15.6
2023-05-05,0.0,17.9
2023-05-06,14.8,13.5
2023-05-07,22.6,13.4
2023-05-08,5.8,15.2
2023-05-09,1.0,16.5
2023-05-10,1.8,15.3
2023-05-11,0.2,18.4
2023-05-12,0.0,18.4
2023-05-13,0.0,16.8
2023-05-14,0.0,20.7
2023-05-15,0.0,22.1
2023-05-16,4.0,13.7
2023-05-17,2.6,14.8
2023-05-18,0.0,13.7
2023-05-19,0.0,14.6
2023-05-20,2.2,15.0
2023-05-21,1.8,14.9
2023-05-22,0.4,16.4
2023-05-23,0.0,16.8
2023-05-24,0.0,15.9
2023-05-25,0.0,15.0
2023-05-26,2.8,14.4
2023-05-27,0.6,15.8
2023-05-28,6.8,16.5
2023-05-29,5.4,17.0
2023-05-30,0.0,18.7
2023-05-31,0.0,17.7
2023-06-01,1.4,14.7
2023-06-02,0.0,15.2
2023-06-03,3.0,15.2
2023-06-04,0.8,18.4
2023-06-05,0.0,20.1
2023-06-06,0.0,17.4
2023-06-07,0.0,18.4
2023-06-08,10.6,16.9
2023-06-09,6.2,15.6
2023-06-10,0.0,15.5
2023-06-11,0.0,17.0
2023-06-12,0.0,15.3
2023-06-13,0.0,14.6
2023-06-14,2.2,16.2
2023-06-15,0.0,15.6
2023-06-16,0.0,17.6
2023-06-17,0.0,16.5
2023-06-18,7.0,14.6
2023-06-19,10.0,11.9
2023-06-20,0.2,12.1
2023-06-21,0.0,11.8
2023-06-22,0.0,13.7
2023-06-23,2.8,11.3
2023-06-24,1.0,15.1
2023-06-25,4.0,13.2
2023-06-26,0.0,16.0
2023-06-27,0.0,14.9
2023-06-28,0.0,12.7
2023-06-29,3.6,12.9
2023-06-30,0.0,15.2
2023-07-01,0.4,13.5
2023-07-02,0.6,12.8
2023-07-03,0.4,14.5
2023-07-04,0.0,13.6
2023-07-05,2.4,14.7
2023-07-06,0.0,15.2
2023-07-07,1.0,15.5
2023-07-08,1.2,14.9
2023-07-09,0.2,16.9
2023-07-10,0.8,17.1
2023-07-11,0.4,17.6
2023-07-12,0.0,17.7
2023-07-13,0.0,15.9
2023-07-14,0.0,14.7
2023-07-15,0.0,12.5
2023-07-16,0.4,14.8
2023-07-17,0.0,16.5
2023-07-18,0.0,14.6
2023-07-19,0.8,14.3
2023-07-20,0.0,13.4
2023-07-21,0.4,13.9
2023-07-22,0.0,15.8
2023-07-23,0.0,13.1
2023-07-24,1.4,13.5
2023-07-25,0.0,14.8
2023-07-26,0.0,14.7
2023-07-27,0.0,17.2
2023-07-28,7.2,18.9
2023-07-29,0.0,18.8
2023-07-30,0.0,17.9
2023-07-31,3.0,16.9
2023-08-01,0.0,14.9
2023-08-02,0.0,17.1
2023-08-03,0.0,19.8
2023-08-04,0.0,18.2
2023-08-05,0.0,13.6
2023-08-06,0.0,13.4
2023-08-07,0.0,13.7
2023-08-08,0.0,14.2
2023-08-09,0.2,18.4
2023-08-10,2.8,14.5
2023-08-11,0.0,15.7
2023-08-12,0.0,16.0
2023-08-13,3.4,12.9
2023-08-14,0.0,12.7
2023-08-15,0.0,13.1
2023-08-16,0.0,15.8
2023-08-17,0.0,12.5
2023-08-18,5.4,13.5
2023-08-19,0.2,18.2
2023-08-20,0.0,19.2
2023-08-21,0.0,17.8
2023-08-22,0.0,14.3
2023-08-23,3.6,17.0
2023-08-24,0.0,17.9
2023-08-25,0.0,19.8
2023-08-26,0.0,15.5
2023-08-27,0.0,15.7
2023-08-28,0.0,16.6
2023-08-29,0.2,18.4
2023-08-30,3.8,14.9
2023-08-31,2.8,15.8
2023-09-01,1.8,14.8
2023-09-02,0.0,15.8
2023-09-03,0.0,20.4
2023-09-04,0.0,21.6
2023-09-05,2.8,15.1
2023-09-06,0.2,19.4
2023-09-07,0.0,22.1
2023-09-08,4.0,11.7
2023-09-09,0.8,13.9
2023-09-10,1.0,14.9
2023-09-11,0.0,17.2
2023-09-12,0.0,23.3
2023-09-13,0.0,25.1
2023-09-14,0.0,23.9
2023-09-15,0.0,22.4
2023-09-16,0.0,25.0
2023-09-17,0.0,23.1
2023-09-18,0.0,21.9
2023-09-19,0.0,28.0
2023-09-20,0.0,19.0
2023-09-21,0.2,14.9
2023-09-22,0.0,14.9
2023-09-23,0.0,16.4
2023-09-24,0.0,23.8
2023-09-25,0.0,23.4
2023-09-26,0.0,16.4
2023-09-27,0.0,17.3
2023-09-28,0.0,20.1
2023-09-29,0.0,27.8
2023-09-30,0.0,29.7
2023-10-01,0.0,20.5
2023-10-02,0.0,28.5
2023-10-03,3.0,19.2
2023-10-04,22.8,13.5
2023-10-05,6.8,16.5
2023-10-06,7.2,15.2
2023-10-07,0.4,14.3
2023-10-08,0.0,15.8
2023-10-09,0.0,15.8
2023-10-10,0.0,16.5
2023-10-11,0.0,26.2
2023-10-12,1.2,16.1
2023-10-13,13.4,17.5
2023-10-14,2.2,19.6
2023-10-15,0.0,17.2
2023-10-16,5.0,14.7
2023-10-17,0.8,16.1
2023-10-18,0.2,24.2
2023-10-19,0.0,27.1
2023-10-20,0.0,29.5
2023-10-21,0.0,22.1
2023-10-22,0.2,15.5
2023-10-23,2.4,18.1
2023-10-24,0.0,25.3
2023-10-25,0.0,13.4
2023-10-26,8.2,15.1
2023-10-27,0.4,19.4
2023-10-28,0.0,23.3
2023-10-29,0.0,21.3
2023-10-30,0.0,23.2
2023-10-31,1.8,16.0
2023-11-01,0.0,16.0
2023-11-02,0.0,16.7
2023-11-03,0.0,15.9
2023-11-04,0.0,20.9
2023-11-05,0.0,23.9
2023-11-06,0.0,29.8
2023-11-07,0.0,30.6
2023-11-08,0.6,30.8
2023-11-09,8.8,23.2
2023-11-10,0.0,33.1
2023-11-11,0.0,19.1
2023-11-12,0.0,18.2
2023-11-13,0.4,20.6
2023-11-14,0.6,16.8
2023-11-15,0.2,18.2
2023-11-16,0.6,17.4
2023-11-17,0.0,17.8
2023-11-18,0.0,18.8
2023-11-19,0.0,21.6
2023-11-20,0.0,19.3
2023-11-21,0.0,19.0
2023-11-22,0.0,18.6
2023-11-23,0.0,26.5
2023-11-24,0.0,28.7
2023-11-25,8.8,26.5
2023-11-26,3.8,19.8
2023-11-27,7.2,18.5
2023-11-28,1.8,23.2
2023-11-29,2.8,19.1
2023-11-30,6.8,18.8
2023-12-01,4.6,23.8
2023-12-02,2.8,16.7
2023-12-03,7.0,24.3
2023-12-04,0.0,32.6
2023-12-05,0.0,24.5
2023-12-06,0.0,22.7
2023-12-07,0.0,25.8
2023-12-08,0.0,33.0
2023-12-09,2.6,17.9
2023-12-10,11.8,19.5
2023-12-11,0.4,20.2
2023-12-12,0.2,33.2
2023-12-13,0.6,34.0
2023-12-14,1.4,25.5
2023-12-15,0.0,23.4
2023-12-16,0.0,22.7
2023-12-17,0.0,25.2
2023-12-18,0.0,26.2
2023-12-19,4.0,19.0
2023-12-20,1.4,20.4
2023-12-21,0.0,25.7
2023-12-22,0.0,24.4
2023-12-23,0.0,22.8
2023-12-24,0.0,24.2
2023-12-25,14.2,20.8
2023-12-26,16.0,24.1
2023-12-27,3.0,24.0
2023-12-28,0.8,20.8
2023-12-29,0.0,20.4
2023-12-30,0.0,19.0
2023-12-31,0.6,20.8
2024-01-01,0.0,23.2
2024-01-02,0.0,24.7
2024-01-03,17.8,26.9
2024-01-04,1.0,21.9
2024-01-05,0.0,28.9
2024-01-06,0.0,32.6
2024-01-07,0.0,27.2
2024-01-08,37.8,20.3
2024-01-09,25.6,24.2
2024-01-10,0.2,27.4
2024-01-11,0.0,23.1
2024-01-12,0.0,33.4
2024-01-13,0.0,21.7
2024-01-14,0.4,22.9
2024-01-15,0.0,30.2
2024-01-16,0.0,31.9
2024-01-17,8.2,21.5
2024-01-18,12.2,21.6
2024-01-19,0.2,20.8
2024-01-20,0.0,28.7
2024-01-21,0.0,20.5
2024-01-22,0.0,20.2
2024-01-23,0.0,31.7
2024-01-24,0.2,30.2
2024-01-25,0.0,23.8
2024-01-26,5.2,22.3
2024-01-27,0.0,24.7
2024-01-28,0.0,26.3
2024-01-29,0.0,27.2
2024-01-30,0.0,23.3
2024-01-31,0.0,21.6
2024-02-01,0.0,24.3
2024-02-02,0.0,20.9
2024-02-03,0.0,33.4
2024-02-04,0.0,37.5
2024-02-05,0.0,19.9
2024-02-06,1.0,21.1
2024-02-07,0.2,21.9
2024-02-08,0.0,22.4
2024-02-09,0.0,21.2
2024-02-10,0.0,26.7
2024-02-11,0.0,33.2
2024-02-12,0.0,35.8
2024-02-13,0.0,36.7
2024-02-14,1.2,20.3
2024-02-15,0.0,20.9
2024-02-16,0.0,22.9
2024-02-17,0.0,23.1
2024-02-18,0.0,21.8
2024-02-19,0.0,22.2
2024-02-20,0.0,29.2
2024-02-21,0.0,33.9
2024-02-22,0.0,35.9
2024-02-23,3.8,21.9
2024-02-24,0.0,20.3
2024-02-25,0.0,30.9
2024-02-26,0.0,20.4
2024-02-27,0.0,27.4
2024-02-28,0.0,36.3
2024-02-29,0.0,24.7
2024-03-01,0.0,28.1
2024-03-02,0.0,20.7
